Name	Start Date	Location	External URL
RSS 2023 Workshop Interdisciplinary Exploration of Generalizable Manipulation Policy Learning: Paradigms and Debates	7/10/2023	Daegu, Republic of Korea	https://ai-workshops.github.io/interdisciplinary-exploration-of-gmpl/
Variable Impedance Learning and Control: From the Foundations to the Future Perspectives	7/10/2023	Daegu, Republic of Korea	https://sites.google.com/view/vic-ws-rss23
RSS Workshop on Experiment-oriented Locomotion and Manipulation Research	7/10/2023	Daegu, South Korea	https://rss-ws-2023-lm.github.io/
RSS 2023 Workshop on Robot Representations For Scene Understanding, Reasoning and Planning	7/10/2023	Daegu, Republic of Korea	https://mit-spark.github.io/robotRepresentations-RSS2023
Towards Safe Autonomy: New Challenges and Trends in Robot Perception	7/10/2023	Daegu, Republic of Korea	https://sites.google.com/view/rss2023-safe-autonomy
Inference and Decision Making for Autonomous Vehicles	7/10/2023	Daegu, South Korea	https://sites.google.com/view/idmav-workshop-rss-2023
Towards Safe Autonomy: Competition	7/10/2023	Daegu, Republic of Korea	https://sites.google.com/view/rss2023-safe-autonomy
Perception and Manipulation Challenges for Warehouse Automation	7/10/2023	Daegu, Republic of Korea	http://rss23.armbench.com/
RSS 2023 Workshop on Social Intelligence in Humans and Robots	7/10/2023	Daegu, Korea	https://social-intelligence-human-ai.github.io/
Learning And Mining from DatA (LAMDA) 2023 New Students Symposium	4/30/2023	Nanjing, China	http://www.lamda.nju.edu.cn/recruit-2023/recruit-2023.html
INFORMS Revenue Management and Pricing Section Conference 2023	7/7/2023	London, United Kingdom	https://www.imperial.ac.uk/business-school/events/informs-revenue-management-and-pricing-section-conference-2023/
SEMINAR NASIONAL PENDIDIKAN IPA DAN MATEMATIKA 2023	7/8/2023	Malang, Indonesia	http://ipa.fmipa.um.ac.id/
RSS Pioneers Workshop 2023	7/9/2023	Daegu, Republic of Korea	https://sites.google.com/view/rsspioneers2023
The Eleventh Dialog System Technology Challenge	7/9/2023	Toronto, Canada	https://dstc11.dstc.community/
2023 International Joint Conference on Robotics and Artificial Intelligence(JCRAI 2023)	7/6/2023	Shanghai, China	http://www.jcrai.org
International Conference on Technology, Information Management, Education, and Social Sciences 2023	7/7/2023	Manila, Philippines	https://www.v3rtex.com/ictimes
2023 IEEE 4th Annual Flagship India Council International Subsections Conference	5/8/2023	Mysore, INDIA	https://www.indiscon.org/
2nd International Conference on Agricultural Science and Food Engineering	7/7/2023	Zhengzhou, China	http://acfe.iaast.cn/
The 31st IEEE Conference on Signal Processing and Communications Applications	7/5/2023	Istanbul, Turkey	http://siu2023.itu.edu.tr/
Advances in Robotics 2023	7/5/2023	Rupnagar, India	https://advancesinrobotics.com/2023/
2023 International Conference on Smart Systems for applications in Electrical Sciences	7/7/2023	Tumkur, India	http://icsses.sit.ac.in
ICIASC: International Conference On Intelligent And Smart Computation	7/7/2023	Gharuan, India	https://iciasc.com/
ASIA PACIFIC TOURISM ASSOCIATION ANNUAL CONFERENCE 2023	7/5/2023	Chiang Mai, Thailand	https://www.apta.asia/
10th Advances in Hospitality and Tourism Marketing and Management Conference	7/3/2023	Rome, Italy	http://www.ahtmm.com/
European Meeting of Statisticians, WARSAW 3-7 JULY, 2023	7/3/2023	Warsaw, Poland	http://ems2023.org
Porto Pedagogical Innovation Conference	7/6/2023	Porto, Portugal	https://cip.ipp.pt/ppic/
AI4Health Summer School 2023	7/3/2023	Paris and online, France	https://ai4healthschool.org/
International Conference on Computing, Communication, Security and Intelligent Systems 2023	7/6/2023	Ernakulam, Kerala, India	http://www.ic3sis.in
International Virtual Conference on Futuristic Advancement of Artificial Intelligence and it's Technologies	7/7/2023	Salem, India	http://www.ictfat2023.org
2nd Workshop on Robust Malware Analysis	7/7/2023	Delft, The Netherlands	https://worma.gitlab.io/2023/
International Risk Management Conference 2023	7/6/2023	Florence, Italy	http://www.therisksociety.com
The 16th International Conference on Intelligent Robotics and Applications	7/4/2023	hangzhou, China	https://icira2023.org/
9th International Workshop on Computational Social Choice	7/3/2023	Beersheba, Israel	https://bgu.ac.il/comsoc2023
The 10th International Workshop on Multimodal Sediment Disaster in Conjuction with The HATHI Bangka Belitung Workshop	7/5/2023	Pangkalpinang, Indonesia	https://sipil.ubb.ac.id/berita/2023/02/23/43/the-10th-international-workshop-on-multimodal-sediment-disaster
2023 KrAIS Summer Workshop	7/5/2023	Seoul, Korea	http://www.krais.org/
The 24th IEEE International Conference on Mobile Data Management	7/3/2023	Singapore, Republic of Singapore	https://mdmconferences.org/mdm2023/index.html
2nd Symposium on Materials and Manufacturing Engineering, Technology, Research, and Innovation	7/3/2023	Busan, Korea	http://NA
31st Symposium on Advanced Database System	7/2/2023	Galzignano Terme, Italy	http://sebd2023.dei.unipd.it/
IEEE Latin American Electron Devices Conference 2023	7/3/2023	Puebla, Mexico	https://attend.ieee.org/laedc-2023/
Fifth International Workshop on Machine Learning for Cyber-Agricultural Systems	7/3/2023	SARABETSU Village, Japan	https://2023.mlcas.site/
2023 IEEE Congress on Evolutionary Computation (CEC)	7/1/2023	Chicago, USA	https://2023.ieee-cec.org/
German Workshop on Medical Image Computing - BVM 2023	7/2/2023	Braunschweig, Germany	https://www.bvm-workshop.org/
The 3rd IEEE Intl. Workshop on ALgorithms for Indoor Architectures and Systems	7/3/2023	Singapore, Singapore	https://alias23.cs.ucy.ac.cy/
10th International Conference on Microelectronics, Circuits and Systems	7/1/2023	Guwahati, India	https://actsoft.org/micro2023
International Scientific and Technical Conference ''AUTOMATION OF DISCRETE PRODUCTION ENGINEERING'' 2023	6/29/2023	Sozopol, Bulgaria	https://mf.tu-sofia.bg/MNTK%20ADP%20site/index.html
2023 International Conference on Frontiers of Digital Signal Processing	6/29/2023	Hangzhou, China	http://www.cfdsp.org
2023 International Symposium on Electrical, Electronics and Information Engineering	6/29/2023	Hangzhou, China	http://www.iseeie.org
6.8200 MIT Computational Sensorimotor Learning	2/7/2023	Cambridge, United States of America	https://pulkitag.github.io/6.8200/
2023 Taiwan Conference on Software Engineering	6/30/2023	Hualien, Taiwan	https://tcse2023.seat.org.tw/
2023 Challenge on Detection and Classification of Acoustic Scenes and Events	6/1/2023	None, None	https://dcase.community/challenge2023/
90th Year Sri Lanka Dental Association International Dental Conference.	6/29/2023	Colombo, Sri Lanka	https://slda2023.org/
Scientific Research and Education in the Air Force - AFASES 2023	11/14/2022	Brasov, Romania	https://www.afahc.ro/ro/afases.html
International Conference in Multidisciplinary Concepts in Management	6/30/2023	Greater Noida, India	https://www.glbitm.org/ICMCM-23/index.html
Public Performance Management Conference 2023 MDI Gurgaon,Gurugram,Delhi Aerocity NCR	6/30/2023	Delhi NCR Aerocity, Gurugram, India	https://mdi.ac.in/events
4th International Symposium on Freeway and Tollway Operations	6/26/2023	Vienna, Austria	http://The external conference is not set up yet.
LIM 2023: MaPAR – material physics, appearance, and reproduction	6/28/2023	London, United Kingdom	https://www.imaging.org/site/IST/Conferences/London_Imaging_Meeting/LIM2023/IST/Conferences/LIM/LIM2023/LIM_Home.aspx?hkey=5e
International Conference on Active Learning in Engineering Education	6/28/2023	São Paulo, Brazil	https://www.insper.edu.br/en/paee-ale-2023/
23rd Conference on “Insulating Films on Semiconductors”	6/27/2023	Pizzo (VV), Italy	https://events.dimes.unical.it/infos2023/
Networked Federated Learning	2/20/2023	Helsinki, Finland	https://github.com/alexjungaalto/FederatedLearning
4th Virtual Conference on Computational Audiology	6/29/2023	Sydney, Australia	https://computationalaudiology.com/event/vcca2023/
4th International Congress of the Great American Chaco	9/21/2022	Santiago del Estero, Argentina	http://congracha.org/congreso4/
Lifting Inference with Kernel Embeddings: 2nd edition	6/26/2023	Bern, Switzerland	https://like23-bern.github.io/
Research and Design Innovation for Universal Sustainability	1/24/2023	Melaka, Malaysia	https://dsamresearchlab.wixsite.com/home
The 5th International Conference on Dayalbagh (Art) Science (& Engineering) of (Evolutionary/Re-Evolutionary) Consciousness (DSC) & The 46th (Inter) National Systems Conference (NSC) 2023	6/27/2023	Dayalbagh, Agra, India	http://to be created
INTERNATIONAL CONFERENCE ON SMART COMPUTING AND SYSTEMS ENGINEERING 2023	6/29/2023	Colombo, Sri Lanka	https://conf.kln.ac.lk/scse/
4th INTERNATIONAL CONFERENCE OF EMERGING TECHNOLOGIES 2023	6/26/2023	Begaum , India	http://www.incet.org/
12th International Workshop on the Reliability of Intelligent Environments	6/27/2023	Uniciti, Flic-en-Flac, Mauritius	https://www.ugr.es/~worie/2023/
International Conference on Contemporary Challenges in Science, Engineering, and Technology	6/27/2023	Ethoipia, Ethoipia	http://www.icccset.com
Indigenous in AI and Queer in AI Workshop at ICML 2023	6/23/2023	Honolulu, United States	https://www.queerinai.com/
57th U.S. Rock Mechanics / Geomechanics Symposium	6/23/2023	Atlanta, United States	https://atlanta2023.armarocks.org/
National Conference on Emerging Trends in Information Technology	6/27/2023	Hyderabad , India	http://vjit.ac.in/ncetit
2ndINTERNATIONAL CONFERENCE ON EMERGING TRENDS IN INTELLIGENT COMPUTING	5/15/2023	Dhule, Maharashtra , India	https://www.svkm-iot.ac.in/icetic2023/
The 4th CEEDRiMS 2023	6/27/2023	Surakarta, Indonesia	https://sipil.ft.uns.ac.id/ceedrims2023
5th Summit on Gender Equality in Computing	6/26/2023	Athens, Greece	http://gec23.aueb.gr/
Workshop on Cyber-Securing Democratic Elections	6/27/2023	Glasgow, UK	https://rubyzulu.github.io/CSDE/
24th Korea Test Conference	6/26/2023	Seoul, South Korea	http://koreatest.or.kr/
2023 6th International Conference on Data Mining and Knowledge Discovery	6/23/2023	Chongqing, China	http://www.icdmkd.org
2023 6th Asia-Pacific Conference on Applied Mathematics and Statistics	6/23/2023	Chongqing, China	http://www.apcams.org
2023 International Conference on Communications, Computing and Artificial Intelligence (CCCAI 2023)	6/23/2023	Shanghai, China	http://www.cccai.net/
2023 International Conference on Statistics, Data Analytics and Big Data Technology (SDABDT 2023)	6/23/2023	Qingdao, China	http://www.sdabdt.net/
2023 International Conference on Algorithms, Computing and Data Processing (ACDP 2023)	6/23/2023	Qingdao, China	http://www.acdp2023.net/
2023 IEEE 3rd The International Conference for Intelligent Technologies 2023	6/23/2023	Hubbali , India	http://inconf.in/
2023 International Conference on Robotics, Machine Learning and Signal Processing	6/23/2023	Shanghai, China	http://www.rmlsp.net/
International Conference on Power Engineering and Intelligent System	6/24/2023	New Delhi, India	https://scrs.in/conference/peis2023
New York City Electroacoustic Music Festival 2023	6/19/2023	New York City, New York	https://nycemf.org/
IEEE Guwahati Sub-section Conference, GCON	6/23/2023	Guwahati, India	https://event.iitg.ac.in/GCON2023/index.php
2nd International Conference on Computational Modelling, Simulation and Optimization	6/23/2023	Bali, Indonesia	http://www.iccmso2023.com
NIET International Conference and Summit on EMERGING TECHNOLOGIES IN HEALTHCARE: A NEW TOMMORROW	6/24/2023	Noida, INDIA	http://www.nicset.org/
2023 Aisa Conference on Trends in Image Processing	6/22/2023	Seoul, South Korea	http://www.atip.net/
Workshop on Trustworthy and Responsible AI: theory, applications, and challenges	6/17/2023	Gold Coast, Australia	https://responsible-ai.wiki/ijcnn23/
International Conference on Recent Advances in Information Technology	6/23/2023	Mumbai, India	https://www.met.edu/ICRAIT/home.php
International Conference on Data Analytics & Management	6/23/2023	Delhi, India	https://icdam-conf.com
International Conference on Advanced & Global Engineering Challenges - 2023	6/23/2023	Peddapuram, India	https://aec.edu.in/agec/
2023 International Conference on IoT, Communication and Automation Technology (ICICAT)	6/23/2023	Gorakhpur, India	https://www.bit.ac.in/bit_conference/
Shaastrarth 2023 - Advances and Application of Artificial intelligence,Machine Learning and Data Science	6/23/2023	Bhilai Durg, Indiia	https://shaastrarth.rungta.ac.in/
SIGMOD 2023 Demo Track	6/18/2023	Seattle, USA	https://2023.sigmod.org/
ACM SIGMOD/PODS International Conference on Management of Data	6/18/2023	Seattle, USA	http://2023.sigmod.org
ACM SIGMOD Reproducibility 2023	6/18/2023	Seattle, WA, USA	https://reproducibility.sigmod.org/
8th International Electric Vehicle Conference 2023	6/21/2023	Edinburgh, United Kingdom	https://8evconference.co.uk/
Society for Philosophy and Psychology Annual Meeting 2023	6/20/2023	Pittsburgh, United States	https://www.socphilpsych.org/meetings.html
International Conference on Educational Technology and Online Learning	6/20/2023	Balikesir, Türkiye	https://www.icetol.com/
ACM SIGMOD 2023 Student Research Competition	6/18/2023	Seattle, WA, USA	https://2023.sigmod.org/sigmod_student_research_competition.shtml
2023 International Conference on Electronics, Engineering Physics and Earth Science	6/21/2023	Kavala, Greece	http://eepes.eu/
2023 Dewald Roode Information Security Workshop	6/22/2023	Glasgow, United Kingdom	https://drw2023.github.io/
7th Workshop on Data Management for End-to-End Machine Learning	6/18/2023	Seattle, United States	http://deem-workshop.org/
Workshop on Verifiable Database Systems	6/23/2023	Seattle, USA	http://TBC
SIGMOD Student Travel Assistance	6/18/2023	Seattle, United States	https://2023.sigmod.org/
A Conference on Human-Computer Interaction for Space Exploration	6/22/2023	Boston, USA	https://spacechi.media.mit.edu/
ACM SIGMOD 2023 Availability and Reproducibility	6/18/2023	Seattle, USA	https://reproducibility.sigmod.org/
IJCNN 2023 Multimodal Synthetic Data for Deep Neural Networks Workshop	6/23/2023	Gold Coast, Queensland, Australia	https://2023.ijcnn.org/program/workshops#session-1-6
The Fifth China Workshop on Economics of Information Systems Theory (2023)	6/23/2023	Changsha, China	http://idsdl.csom.umn.edu/cweist2023/
National Conference on Contemporary Issues in Business, Governance, and Innovation	6/23/2023	Delhi, India	https://www.apeejay.edu/asm/
ACM SIGMOD 2023	6/18/2023	Seattle, United States	https://sigmod.org/
Workshop on Simplicity in Management of Data 2023	6/23/2023	Seattle, WA, United States	https://sfu-dis.github.io/simod/
I Congreso de Economía, Finanzas y Estadística de la Universidad Central del Ecuador	6/21/2023	Quito, Ecuador	https://iieuce.info/
ESPE SUMMIT TALENT	5/14/2023	Latacunga, Ecuador	https://espe-el.espe.edu.ec/espe-summit-talento-co/
Information Processing in Medical Imaging 2023	6/19/2023	Bariloche, Argentina	http://ipmi2023.org
The SIGMOD Jim Gray Doctoral Dissertation Award (as part of SIGMOD 2023)	6/18/2023	Seattle (WA), USA	https://sigmod.org/sigmod-awards/doctoral-dissertation-award/
10th International Conference on Modern Power Systems	6/21/2023	Cluj-Napoca, Romania	https://et.utcluj.ro/mps/
